ID	Name	Nation(s)	Sport(s)	Era	
133975	Matt Hudson-Smith	GBR	ATH	2016	
115003	Erison Hurtault	DMA	ATH	2008—2012	
127133	Dane Hyatt	JAM	ATH	2012	
135858	Luka Janežič	SLO	ATH	2016	
105682	Moses Kamut	VAN	ATH	2004—2008	
115005	Yuzo Kanemaru	JPN	ATH	2008—2016	
132957	Ali Khamis	BRN	ATH	2016	
134885	Raymond Kibet	KEN	ATH	2016	
105677	Victor Kibet	KEN	ATH	2004	
105659	Gary Kikaya	COD	ATH	2004—2008	
105650	Piotr Klimczak	POL	ATH	2004—2008	
107834	Mykhailo Knysh	UKR	ATH	2004—2008	
65473	Johnson Kubisa	BOT	ATH	1996—2004	
105649	Marcus la Grange	RSA	ATH	2004	
89046	Sofiène Laâbidi	TUN	ATH	2000—2004	
123700	Jānis Leitis	LAT	ATH	2012	
133358	Yoandys Lescay	CUB	ATH	2016	
124076	Nigel Levine	GBR	ATH	2012—2016	
115007	Claudio Licciardello	ITA	ATH	2008	
114996	Liu Xiaosheng	CHN	ATH	2008	
105669	Chris Lloyd	DMA	ATH	2004—2008	
105658	Yeimer López	CUB	ATH	2004—2008	
83221	Malik Louahla	ALG	ATH	2000—2004	
105687	Jonni Lowe	HON	ATH	2004	
105686	Luis Luna	VEN	ATH	2004	
133109	Bachir Mahamat	CHA	ATH	2016	
120888	Isaac Makwala	BOT	ATH	2012—2016	
75292	Arnaud Malherbe	RSA	ATH	1996—2004	
107832	Marcin Marciniszyn	POL	ATH	2004—2012	
105665	Evans Marie	SEY	ATH	2004	
115016	Félix Martínez	PUR	ATH	2008	
114992	Gakologelwang Masheto	BOT	ATH	2008	
125225	Pavel Maslák	CZE	ATH	2012—2016	
122060	Yousef Masrahi	KSA	ATH	2012	
73656	Éric Milazar	MRI	ATH	1996—2008	
114993	Joel Milburn	AUS	ATH	2008	
105675	Oleg Mishukov	RUS	ATH	2004	
89040	Ato Modibo	TTO	ATH	2000—2008	
105656	Abdulla Mohamed Hussein	SOM	ATH	2004	
75298	Hendrick Mokganyetsi	RSA	ATH	1996—2004	
83350	California Molefe	BOT	ATH	2000—2008	
115009	Geiner Mosquera	COL	ATH	2008	
105654	Vincent Mumo	KEN	ATH	2004—2012	
105673	Young Talkmore Nyongani	ZIM	ATH	2004—2008	
135475	Rafał Omelko	POL	ATH	2016	
72579	Jun Osakada	JPN	ATH	1996—2004	
105662	Youba Ould H'Meïde	MTN	ATH	2004	
135334	Djibo Idrissa Ousseini	NIG	ATH	2016	
133247	Diego Palomeque	COL	ATH	2016	
114994	Arismendy Peguero	DOM	ATH	2008	
115015	Joel Phillip	GRN	ATH	2008	
123443	Oscar Pistorius	RSA	ATH	2012	
88967	Rohan Pradeep Kumara	SRI	ATH	2000—2004	
115012	Renny Quow	TTO	ATH	2008—2012	
105652	Danilson Ricciuli	GBS	ATH	2004	
124384	Ak Hafiy Tajuddin Rositi	BRU	ATH	2012	
74830	Piotr Rysiukiewicz	POL	ATH	1996—2004	
105681	Muhammad Sajid Ahmad	PAK	ATH	2004	
88175	Ezra Sambu	KEN	ATH	2000—2004	
134872	Alexander Sampao	KEN	ATH	2016	
121740	Donald Sanford	ISR	ATH	2012—2016	
86786	Carlos Santa	DOM	ATH	2000—2008	
105688	Anderson dos Santos	BRA	ATH	2004	
65582	Osmar dos Santos	BRA	ATH	1996—2004	
105660	Mitsuhiro Sato	JPN	ATH	2004	
105672	Ingo Schultz	GER	ATH	2004	
88956	Matija Šestak	SLO	ATH	2000—2004	
88202	Fawzi Al-Shammari	KUW	ATH	2000—2004	
105655	Andrés Silva	URU	ATH	2004—2016	
105664	Brandon Simpson	JAM	ATH	2004	
123729	Steven Solomon	AUS	ATH	2012	
123466	Augusto Stanley	PAR	ATH	2012	
124224	Nelson Stone	PNG	ATH	2012	
87016	Zsolt Szeglet	HUN	ATH	2000—2004	
134295	Bralon Taplin	GRN	ATH	2016	
120141	Thet Zaw Win	MYA	ATH	2012	
88279	Juan Pedro Toledo	MEX	ATH	2000—2004	
120574	Pavel Trenikhin	RUS	ATH	2012	
136485	Brandon Valentine-Parris	VIN	ATH	2016	
105668	Cédric Van Branteghem	BEL	ATH	2004—2008	
114999	Niko Verekauta	FIJ	ATH	2008	
83285	Casey Vincent	AUS	ATH	2000—2004	
86898	Ibrahima Wade	FRA	ATH	2000—2004	
134710	Julian Walsh	JPN	ATH	2016	
124094	Conrad Williams	GBR	ATH	2012	
115010	Siraj Williams	LBR	ATH	2008	
105502	Johan Wissman	SWE	ATH	2004—2008	
115001	Sean Wroe	AUS	ATH	2008	
134430	Mohammad Anas Yahiya	IND	ATH	2016	
105679	Yuki Yamaguchi	JPN	ATH	2004	
121388	Rabah Yousif	SUD	ATH	2012	
126867	Sergey Zaykov	KAZ	ATH	2012	
105651	Lloyd Zvasiya	ZIM	ATH	2004	
